,name,link,caption_top,caption_bottom,local_link,votes
581,Ash Meme,/Ash-Meme,ay gurl,i wanna b da very best,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
582,Ash Meme,/Ash-Meme,AY GURL,EVER BEEN EATEN BY A BAEHR?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
583,Ash Meme,/Ash-Meme,WÖTSH MIN ARSHH GSEHH,???????????????????????,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
584,Ash Meme,/Ash-Meme,SOY COMO TU,,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
585,Ash Meme,/Ash-Meme,galiznám,a lewád,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
586,Ash Meme,/Ash-Meme,Ay yo bitch,let me get some wata and some lemons,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
587,Ash Meme,/Ash-Meme,QUE ME VEZ,PUTITO,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
588,Ash Meme,/Ash-Meme,braden,i choose you,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
589,Ash Meme,/Ash-Meme,tell meh why,first,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
590,Ash Meme,/Ash-Meme,SE QUE ME AMAS,POR QUE SOY BIEN SEXY,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
591,Ash Meme,/Ash-Meme,ay gyal,lemme play some music for yuh nah,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
592,Ash Meme,/Ash-Meme,Ay gurl. i'll let you play with my tetrads,if you project me down the (111) direction,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
593,Ash Meme,/Ash-Meme,VAMOS PAL LIC,QUE VA A CANTAR COSCULLUELA,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
594,Ash Meme,/Ash-Meme,Ay tanárnő,let me squirtle on your jigglypuffs,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
595,Ash Meme,/Ash-Meme,sure,,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
596,Ash Meme,/Ash-Meme,,,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
597,Ash Meme,/Ash-Meme,Ay GURL!      YOU GOT A ...,triple skele-spawner laggin up the surver?!,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
598,Ash Meme,/Ash-Meme,AY GIRL,Lemme get a pizza you,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
599,Ash Meme,/Ash-Meme,ay girl you don't want cancer right,come over here for a sec,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
600,Ash Meme,/Ash-Meme,DAYUM STACKZ,YOU KAWAII AS FUCK,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
601,Ash Meme,/Ash-Meme,AY STACKZ...,YOU KAWAII AS FUCK!,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
602,Ash Meme,/Ash-Meme,AY GURL,Ima fix ur iphone reaaaaaaaaaaal good,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
603,Ash Meme,/Ash-Meme,Gurl,Lemme put it in yo butt,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
604,Ash Meme,/Ash-Meme,I wanna be the very best,Like no one ever Was,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
605,Ash Meme,/Ash-Meme,GURRRRL,YOU KNOW YOU WANT THIS DICK,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
606,Ash Meme,/Ash-Meme,Ay GYal,yuh cunt so dry it givin dry season competition,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
607,Ash Meme,/Ash-Meme,AY Gyal,yuh cunt so dry   it givin dry season competition,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
608,Ash Meme,/Ash-Meme,I'm behind you all the way Baby,Right Behind you.,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
609,Ash Meme,/Ash-Meme,no guys,if we aren't getting beta keys it will be a scandal,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
610,Ash Meme,/Ash-Meme,NO GUYS,"we ARE GETTING BETA ACCESS 100%, FIRST WILDSTAR GUILD, ME KILL DEVELOPERS OTHERWISE TRUST ME",/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
611,Ash Meme,/Ash-Meme,NO GUYS,"we ARE GETTING BETA ACCESS 100%, FIRST WILDSTAR GUILD, ME KILL DEVELOPERS OTHERWISE TRUST ME",/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
612,Ash Meme,/Ash-Meme,NO GUYS,WE GETTING BETA ACCESs 100%. WE FIRST WILDSTAR GUILD. ME KILL DEVELOPERS Otherwise.,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
613,Ash Meme,/Ash-Meme,NO GUYS,WE GETTING BETA ACCESS 100%. WE FIRST WILDSTAR GUILD. Me KILL FORUM MODERATORS OTHERWISE. BIG DRAMA.,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
614,Ash Meme,/Ash-Meme,Ay Boo,When ima C u doe,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
615,Ash Meme,/Ash-Meme,LOLIS,GOTTA CATCH 'EM ALL,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
616,Ash Meme,/Ash-Meme,HEY GURRL,LETS GIT OUR FREAK ON,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
617,Ash Meme,/Ash-Meme,Ay gurl,what'che doing?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
618,Ash Meme,/Ash-Meme,AY GIRL,NEED A CPR PARTNER?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
619,Ash Meme,/Ash-Meme,ay gurl,lemme smell dem tits,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
620,Ash Meme,/Ash-Meme,katie uses whip attack,its super effective,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
621,Ash Meme,/Ash-Meme,UYYY PERO Q LINDO ME VEO,A LA VERDAD Q ME PARESCO A JUSTEN GARRIDO,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
622,Ash Meme,/Ash-Meme,,no,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
623,Ash Meme,/Ash-Meme,One set ah party Raichu Raichu,Come onseker nah girl,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
624,Ash Meme,/Ash-Meme,"Pssst, sexy...",nevamin' a jus' si yuh face...,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
625,Ash Meme,/Ash-Meme,AYE GURL,LEMME GDYNIA BROWN,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
626,Ash Meme,/Ash-Meme,aw gurl,you want the s,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
627,Ash Meme,/Ash-Meme,ay gurl,lemme moisturize dat booteh,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
628,Ash Meme,/Ash-Meme,"ey gyal, i wan put my memory stick",in yuh USB port,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
629,Ash Meme,/Ash-Meme,I KNOW YOU WANT ME.,I'LL BE CUTE WHEN I'M WITH YOU.,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
630,Ash Meme,/Ash-Meme,prepare your,anus,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
631,Ash Meme,/Ash-Meme,,yes,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
632,Ash Meme,/Ash-Meme,tommy be like,got any leftovers? i just ate but if you dont want dem pancakes i can get rid of em for ya. no charge,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
633,Ash Meme,/Ash-Meme,tommy be like got any leftovers?,i just ate but i can get rid of dem pancakes for ya. no charge,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
634,Ash Meme,/Ash-Meme,AY GURL,LEMME GET DAT NEXUS 7,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
635,Ash Meme,/Ash-Meme,Aye girl,Ever had sex with a brown man?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
636,Ash Meme,/Ash-Meme,Aye girl,I see yo filanges flexin,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
637,Ash Meme,/Ash-Meme,Mmmmmbop,,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
638,Ash Meme,/Ash-Meme,Aye girl,Could I offer you a fish sandwich,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
639,Ash Meme,/Ash-Meme,AY GIRL,,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
640,Ash Meme,/Ash-Meme,ay gurl,you want to see mah lance at the ren fair?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
641,Ash Meme,/Ash-Meme,"ay girl, I'll give ya a facemask der","Chrispy cream flavour, nar mean?",/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
642,Ash Meme,/Ash-Meme,aye gurl,like yuh wanna ride meh jet,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
643,Ash Meme,/Ash-Meme,"hey their lovers, can i join in","wait, i'll be joining in all over your dead bodies later",/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
644,Ash Meme,/Ash-Meme,AY GURL,"Or  should I say, ""Barev, ach chi""",/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
645,Ash Meme,/Ash-Meme,Ay Arnold,"Massage my feet, Euni doesn't have to know.",/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
646,Ash Meme,/Ash-Meme,Aye girl,I like yo lip piercin,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
647,Ash Meme,/Ash-Meme,HEY GIRL,I CHOOSE YOU,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
648,Ash Meme,/Ash-Meme,HEY GURL,I CHOOSE YOU,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
649,Ash Meme,/Ash-Meme,,Ay Girl,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
650,Ash Meme,/Ash-Meme,AY GIRL,,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
651,Ash Meme,/Ash-Meme,Aye gurl,,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
652,Ash Meme,/Ash-Meme,Aye girl,I'm Gorge,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
653,Ash Meme,/Ash-Meme,Que es,lo que?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
654,Ash Meme,/Ash-Meme,AY GIRL,Lemme get your american phone number,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
655,Ash Meme,/Ash-Meme,"ay girl,",you outta class?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
656,Ash Meme,/Ash-Meme,I CAN MAKE YOU SQURTLE,WITH MY LICKILICKY,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
657,Ash Meme,/Ash-Meme,UUUUIIIIIII,KE MALOTAS,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
658,Ash Meme,/Ash-Meme,,Tea,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
659,Ash Meme,/Ash-Meme,Y'all ready,to get some tea?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
660,Ash Meme,/Ash-Meme,Ay gurl...,Tell me bout dem boytoys,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
661,Ash Meme,/Ash-Meme,you think my pikachu,is cute?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
662,Ash Meme,/Ash-Meme,Voce faz coco na areia?,SUA GATA!,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
663,Ash Meme,/Ash-Meme,YEAH,MY BITCH,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
664,Ash Meme,/Ash-Meme,Hey Gurl!,You got some treats for me?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
665,Ash Meme,/Ash-Meme,Schleck,min Zeche,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
666,Ash Meme,/Ash-Meme,,möösesaft,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
667,Ash Meme,/Ash-Meme,AY GURL,LEMME CATCH A PIKACHU,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
668,Ash Meme,/Ash-Meme,I like my distributions like I like my women,normal,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
669,Ash Meme,/Ash-Meme,"Ay Gurl,",Wanna let me squirtle in yo meowth?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
670,Ash Meme,/Ash-Meme,ay gurl are you an elixir,Cause you make my PP go up,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
671,Ash Meme,/Ash-Meme,Did I miss something?,,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
672,Ash Meme,/Ash-Meme,,Francia pls,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
673,Ash Meme,/Ash-Meme,ay gurl,can i come to yo' house??,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
674,Ash Meme,/Ash-Meme,,gotta catch'em all,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
675,Ash Meme,/Ash-Meme,,Guck mal ich bin collin,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
676,Ash Meme,/Ash-Meme,Pikachu has osteoporosis,saves calcium for charizard's sp atk,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
677,Ash Meme,/Ash-Meme,butterfree up your schedule,cuz imma bedrilling all night,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
678,Ash Meme,/Ash-Meme,Didnt move the ball,358 yards of offense,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
679,Ash Meme,/Ash-Meme,Didnt move the ball?,358 yards of offense,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
680,Ash Meme,/Ash-Meme,Dindt move the ball?,358 yards of offense,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
681,Ash Meme,/Ash-Meme,Dindt move the ball?,358 yards & 19 first downs,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
682,Ash Meme,/Ash-Meme,AY GURL,"Good luck with finals, I believe in you",/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
683,Ash Meme,/Ash-Meme,is 12 years old,called ash on nkv,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
684,Ash Meme,/Ash-Meme,Unblock me...,i'm a nice guy,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
685,Ash Meme,/Ash-Meme,unblock me...,i'm a nice guy,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
686,Ash Meme,/Ash-Meme,,CHO,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
687,Ash Meme,/Ash-Meme,Ay girl,lemme zapdos ur pants with ma thunderbolt,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
688,Ash Meme,/Ash-Meme,Hoes: Gotta,catch em all,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
689,Ash Meme,/Ash-Meme,Ay Gurl,Mind if I backdoor your nexus?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
690,Ash Meme,/Ash-Meme,Ay gyal,You lookin fine,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
691,Ash Meme,/Ash-Meme,Ay gurl you lookin fine,why wont you be mine,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
692,Ash Meme,/Ash-Meme,gotta delete'em all,,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
693,Ash Meme,/Ash-Meme,AYE GURL,Can I GIT SUm NACHO CHEESE?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
694,Ash Meme,/Ash-Meme,I always have,"time for you, Sugar.",/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
695,Ash Meme,/Ash-Meme,"ay gurl, r u a pokemon?",BECAUSE FUCK YOU FUCK YOU  FUCK YOU FUCK YOU  FUCK YOU FUCK YOU,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
696,Ash Meme,/Ash-Meme,Ay gurl,wan som fuk,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
697,Ash Meme,/Ash-Meme,"už jsem ti řekl,",že jsi sexy?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
698,Ash Meme,/Ash-Meme,Electabuzz,REALLY ?!?!,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
699,Ash Meme,/Ash-Meme,Electabuzz,really shocking,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
700,Ash Meme,/Ash-Meme,Electabuzz,Realmente chocante...,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
701,Ash Meme,/Ash-Meme,AY GIRL,U LIKE RYDEEN OR AUTOBAHN?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
702,Ash Meme,/Ash-Meme,Ay Girl,U need ta sign a pre-nup,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
703,Ash Meme,/Ash-Meme,Aye Gurl,I'll let you poké my balls wit dem skills,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
704,Ash Meme,/Ash-Meme,AY GIRL,I Hear you like foreign objects up your butt,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
705,Ash Meme,/Ash-Meme,Ay Gurl,"Let me Marowak them jigglypuffs, then we talk",/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
706,Ash Meme,/Ash-Meme,Ay Gurl,let me get some of dat greek salad!,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
707,Ash Meme,/Ash-Meme,wanna touch,my masterballs?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
708,Ash Meme,/Ash-Meme,wanna see my,masterballs?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
709,Ash Meme,/Ash-Meme,goki,gotov si,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
710,Ash Meme,/Ash-Meme,deckooo,ne bev kenjal so denovi,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
711,Ash Meme,/Ash-Meme,oh look,a wild gardevoir,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
712,Ash Meme,/Ash-Meme,,Beschroeftungsmaschuene,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
713,Ash Meme,/Ash-Meme,Ay gurl,Wanna take out the trash,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
714,Ash Meme,/Ash-Meme,AY Girl,What else do you love,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
715,Ash Meme,/Ash-Meme,Ay gurl,,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
716,Ash Meme,/Ash-Meme,Ay Gurl,You know what today is?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
717,Ash Meme,/Ash-Meme,Ay girl,I'll let you watch my rock pokemon evolve,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
718,Ash Meme,/Ash-Meme,Aye gurl,DP?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
719,Ash Meme,/Ash-Meme,,BRIDESM-AIDS,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
720,Ash Meme,/Ash-Meme,Multies,Gotta catch them all,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
721,Ash Meme,/Ash-Meme,Wakha hakak,baka 9ortasa,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
722,Ash Meme,/Ash-Meme,wakha hakak,ba9a 9ortasa,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
723,Ash Meme,/Ash-Meme,girl you and i does go together,better than channa and bara,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
724,Ash Meme,/Ash-Meme,Girl yuh know how long I watching yuh hog,Everytime ah see It I does feel like christmas,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
725,Ash Meme,/Ash-Meme,,,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
726,Ash Meme,/Ash-Meme,AY GURL,YOU ALIVE?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
727,Ash Meme,/Ash-Meme,Ay gurlll,What time dem pantehs drop?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
728,Ash Meme,/Ash-Meme,Ay gurlll,What time dem pantehs drop?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
729,Ash Meme,/Ash-Meme,My face when I realize,It's Friday,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
730,Ash Meme,/Ash-Meme,My face when I found out,brenda was a freak,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
731,Ash Meme,/Ash-Meme,AY GIRL,GIMME DAT SHAWTBRED,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
732,Ash Meme,/Ash-Meme,Ay Gurl,Let me date at you!!,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
733,Ash Meme,/Ash-Meme,AY GURL AY,"ARE YOU A POKEMON, CAUSE I WANNA  THROW MY BALLS AT YOU",/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
734,Ash Meme,/Ash-Meme,Don't go ahead,...Sure thing,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
735,Ash Meme,/Ash-Meme,Ay gurl ay,Lemme show you my Team Rocket,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
736,Ash Meme,/Ash-Meme,Now dats a,Drag queeennn,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
737,Ash Meme,/Ash-Meme,aye Evita,leh meh sing yuh a happy birthday,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
738,Ash Meme,/Ash-Meme,,"DAT DUMPER, DOE",/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
739,Ash Meme,/Ash-Meme,Aye girl,You had me at Bye,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
740,Ash Meme,/Ash-Meme,aye girl,lemme get a pikachu,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
741,Ash Meme,/Ash-Meme,so,how YOU doin,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
742,Ash Meme,/Ash-Meme,,how YOU doin,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
743,Ash Meme,/Ash-Meme,,how *you* doin?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
744,Ash Meme,/Ash-Meme,how *YOU* doin'?,. . .,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
745,Ash Meme,/Ash-Meme,WE ARE HISTORY BARKERS,LETS BARK 9-0 ',/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
746,Ash Meme,/Ash-Meme,AYYY GIRL,wanna naty my pugovka??,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
747,Ash Meme,/Ash-Meme,Ay gurl,"Lemme show u my paintball ""barrel""",/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
748,Ash Meme,/Ash-Meme,Can I see yo bulbasaurs,If I show ma charmander,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
749,Ash Meme,/Ash-Meme,Ey girl right now my piggy like a physics cape question,it hard,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
750,Ash Meme,/Ash-Meme,ay girl,can i pickachu in the shower,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
751,Ash Meme,/Ash-Meme,ay girl,wonna ride my pokeballs,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
752,Ash Meme,/Ash-Meme,ay gurl,looks like you only got an ekans left,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
753,Ash Meme,/Ash-Meme,ay gurl i caucht a pickachu,and i'm likin' those pokeballs you got,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
754,Ash Meme,/Ash-Meme,ay gurl,can i pickachu in the shower,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
755,Ash Meme,/Ash-Meme,Aye gyal yuh ass like ah onion,"every time i see it, i want to cry",/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
756,Ash Meme,/Ash-Meme,Veni nena,Que te voy a hacer conocer la anchoita,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
757,Ash Meme,/Ash-Meme,AY GURL,LEMME PUT MY POKEBALLS IN YOUR MEOWTH,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
758,Ash Meme,/Ash-Meme,Ay Gurl,Lemme Put My Pokeballs In Your Meowth,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
759,Ash Meme,/Ash-Meme,Ay Gurl,Imma Throw My Poke Balls In Ya Meowth,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
760,Ash Meme,/Ash-Meme,Butterfree up your schedule,We're going to red pepper,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
761,Ash Meme,/Ash-Meme,gotta eat em all,CACTUS FRENDZ,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
762,Ash Meme,/Ash-Meme,AY GURL,you got a facebook?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
763,Ash Meme,/Ash-Meme,Ay Gurl,Am a Poke Master,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
764,Ash Meme,/Ash-Meme,Ay Gurl,I put the std in u,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
765,Ash Meme,/Ash-Meme,ay gurl,heard you want me to say your name,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
766,Ash Meme,/Ash-Meme,I see you got that piplup,I was looking for,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
767,Ash Meme,/Ash-Meme,Ay Jonas I'mma raichu,A lovesong and train your diglett,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
768,Ash Meme,/Ash-Meme,"Ay girl, you get a problem wit yo hoohoo",Just give my digits a ring-a-ding-ding,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
769,Ash Meme,/Ash-Meme,ME WAANT A NICE WHITE 'OOMAN,HAIR LIKE PISS AND Y'EYE LIKE PUSS,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
770,Ash Meme,/Ash-Meme,AY Hey gurl,WANNA GO BACK TO MY PLACE For some qurankahani,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
771,Ash Meme,/Ash-Meme,AY Hey gurl,WANNA GO BACK TO MY PLACE For some qurankahani,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
772,Ash Meme,/Ash-Meme,AY GURL,Dat the Darkrai filter?,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
773,Ash Meme,/Ash-Meme,"AY GIRL,",LET ME GIVE YOU DEETS,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
774,Ash Meme,/Ash-Meme,"AY GIRL,",LET ME GIVE YOU DEETS,/u/as3ek/github/reversible-meme/data/images/Ash-Meme.png,0
