,name,link,caption_top,caption_bottom,local_link,votes
2531,Y U No,/Y-U-No,Thursday,y u no friday!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2532,Y U No,/Y-U-No,Gamers,Y U No let girls play online?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2533,Y U No,/Y-U-No,PHOTOSHOP,Y U NO SELL PHOTOS?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2534,Y U No,/Y-U-No,Socks,y u no stop fluffing,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2535,Y U No,/Y-U-No,Y U ALWAYS,FISHING FOR LIKES!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2536,Y U No,/Y-U-No,camera,y u no zoom out,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2537,Y U No,/Y-U-No,santa,y u no real,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2538,Y U No,/Y-U-No,benny hinn,why u no heal ebola with bare hands?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2539,Y U No,/Y-U-No,glee,y u no leave music alone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2540,Y U No,/Y-U-No,inTERNET,y u no STOP MAKING FUN OF ME?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2541,Y U No,/Y-U-No,9 lives,y u no have mouse flavor cat food,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2542,Y U No,/Y-U-No,FireFox,Y U No remember that I no want u to remember password?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2543,Y U No,/Y-U-No,BBC,Why you break top gear?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2544,Y U No,/Y-U-No,,y u no watch Grumpy cat?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2545,Y U No,/Y-U-No,"Trump, Y u no",make ´merica grate ´gain,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2546,Y U No,/Y-U-No,just because im muslim,doesn't mean  im a terrorist,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2547,Y U No,/Y-U-No,God dammit,y u no kill him!!!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2548,Y U No,/Y-U-No,When you try to say a word you cant pronounce,ler ler der furk,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2549,Y U No,/Y-U-No,Y you no give me money,I need it for some... Things if you know what i mean,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2550,Y U No,/Y-U-No,Y you no give me money,I need it for some... Things if you know what i mean,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2551,Y U No,/Y-U-No,when you just ran CROSS COUNTRY,And have to do the mile the next day,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2552,Y U No,/Y-U-No,when the teacher says it´s going to be a fun day,But then says ¨Take out your textbooks!¨,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2553,Y U No,/Y-U-No,y u no 1+1,teh answer be iz 90!!!!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2554,Y U No,/Y-U-No,Homework,Y u no work at home,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2555,Y U No,/Y-U-No,Y U NO,pug bomb?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2556,Y U No,/Y-U-No,Internet,y u no let me sleep!!!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2557,Y U No,/Y-U-No,no no no no no no no,my food,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,7
2558,Y U No,/Y-U-No,Fraps,y u no record?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2559,Y U No,/Y-U-No,Y U No generate meme ?,Error converting data type varchar to numeric,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2560,Y U No,/Y-U-No,Internet,"Y  U  BE   ""500 internal server error""",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2561,Y U No,/Y-U-No,mom,y u no knock,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2562,Y U No,/Y-U-No,DOPE D.O.D,Y U NO LYRICS FOR BUTTERFLIES?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2563,Y U No,/Y-U-No,Ash,Why no u cath'em all,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2564,Y U No,/Y-U-No,HASBRO,Y U NOE MAKE BETTUR MLP:FIm TOY?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2565,Y U No,/Y-U-No,Drinking age,y u no 18,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2566,Y U No,/Y-U-No,Creativity,y u no stay after boring class?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2567,Y U No,/Y-U-No,AFRICANS,Y U NO EAT?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2568,Y U No,/Y-U-No,Alarm clock settings,y u no go backwards,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2569,Y U No,/Y-U-No,CathOLIC CHURCH,Y U NO LIKE MARRIED PRIESTS?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2570,Y U No,/Y-U-No,steve jobs,y no app for cancer cure?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2571,Y U No,/Y-U-No,BUS!!!,Y U No stop??????,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2572,Y U No,/Y-U-No,Girls form movies,y u wake up with make up on??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2573,Y U No,/Y-U-No,Apple,Y U NO orange?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2574,Y U No,/Y-U-No,GARY,Y U NO CHOOSE WEAKER STARTING POKÉMON,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2575,Y U No,/Y-U-No,Father,Y Have u forsaken me?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2576,Y U No,/Y-U-No,Dark Souls,y u no summon,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2577,Y U No,/Y-U-No,Husband,y u no wash ass very good?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2578,Y U No,/Y-U-No,egoraptor,y u no post new video?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2579,Y U No,/Y-U-No,wtf,y u no ftw??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2580,Y U No,/Y-U-No,RAGE,Y U NO AUTOSAVE?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2581,Y U No,/Y-U-No,memegenerator.net,why u no have search button,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2582,Y U No,/Y-U-No,Morons,Y u no think!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2583,Y U No,/Y-U-No,"sir alex ferguson,",y u play jonny evans?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2584,Y U No,/Y-U-No,Charizard,y u no learn fly,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2585,Y U No,/Y-U-No,KANYE & JAY-Z,Y U NO CAN STOP?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2586,Y U No,/Y-U-No,dark souls,y u no let me win?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2587,Y U No,/Y-U-No,jUSTIN bIEBER,Y U NO STOP TRYING TO MAKE MUSIC?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2588,Y U No,/Y-U-No,justin,y u no sound like ur age?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2589,Y U No,/Y-U-No,Michelle,Renee Bush,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2590,Y U No,/Y-U-No,People,y u no like my meme,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2591,Y U No,/Y-U-No,students at memegenerator,y u no study?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2592,Y U No,/Y-U-No,dora,y u no stop exploring?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2593,Y U No,/Y-U-No,yellow fever,y u no in asia,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2594,Y U No,/Y-U-No,warcraft,y u no let me have girlfriend?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2595,Y U No,/Y-U-No,Dr. frank-n-furter,y u no let me use your phone,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2596,Y U No,/Y-U-No,forever alone?,Y U NO FIND GIRLFRIEND ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2597,Y U No,/Y-U-No,BOSS IT's 5:15,Y U NO LEAVE ALREADY?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2598,Y U No,/Y-U-No,Life,Y U No fair??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2599,Y U No,/Y-U-No,grammar,y u so hard??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2600,Y U No,/Y-U-No,Sheldon,Y U No have coitus with amy?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2601,Y U No,/Y-U-No,memes,y u no deleteable?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2602,Y U No,/Y-U-No,INDEX FINGER,Y U NO BARRE G STRING?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2603,Y U No,/Y-U-No,People,Y u no sleeping?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2604,Y U No,/Y-U-No,Silence of The Lambs,Y U no put the lotion on the skin,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2605,Y U No,/Y-U-No,UPS,Y U NO ShiP faster??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2606,Y U No,/Y-U-No,Yahoo,y u no open mail faster,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2607,Y U No,/Y-U-No,Facebook,Y u no put book in da the face,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2608,Y U No,/Y-U-No,Winter,y u no come?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2609,Y U No,/Y-U-No,TIME,Y U NO STOP?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2610,Y U No,/Y-U-No,MADONNA,Y U NO AGE?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2611,Y U No,/Y-U-No,weather,y u no turn cold?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2612,Y U No,/Y-U-No,YES,Y u no no?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2613,Y U No,/Y-U-No,Youtube,y u no make nested comments?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2614,Y U No,/Y-U-No,girls,y u frienzone your guy of dreams?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2615,Y U No,/Y-U-No,justin bieber,y u no say never,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2616,Y U No,/Y-U-No,Mr.Resetti,Y U NO let me reset,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2617,Y U No,/Y-U-No,facebook family,y u no make sense,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2618,Y U No,/Y-U-No,IPHONE,y u no work With glovEs,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2619,Y U No,/Y-U-No,homework,y u no work?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2620,Y U No,/Y-U-No,FINALS,Y U NO END?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2621,Y U No,/Y-U-No,white Space betwen arms,y u no fill me?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2622,Y U No,/Y-U-No,ECLIPSE,Y U A PILE OF DOGSHIT??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2623,Y U No,/Y-U-No,Skyrim players,y u take arrow in knee?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2624,Y U No,/Y-U-No,ABE LIU,Y U NO WHO YOU SAY YOU ARE?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2625,Y U No,/Y-U-No,ppl in public bathrooms,y u no shit silently?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2626,Y U No,/Y-U-No,,Y u no bring me some figgy pudding,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2627,Y U No,/Y-U-No,Grammer,Why are you correct?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2628,Y U No,/Y-U-No,y u no rain!?,,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2629,Y U No,/Y-U-No,real madrid,y u no win barcelona?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2630,Y U No,/Y-U-No,MAMA MIA,Y U No let me go?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2631,Y U No,/Y-U-No,Calculus,y u no easy,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2632,Y U No,/Y-U-No,school,y u no let me access memegenerator.net,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2633,Y U No,/Y-U-No,DUSHHH!,Y U NO BURN PEOPLE?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2634,Y U No,/Y-U-No,9gag girls,y u no in my bedroom?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2635,Y U No,/Y-U-No,Parents who say kid is 36 months old,y u no say 3 years old?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2636,Y U No,/Y-U-No,youtube,y u no put dislike bar next video preview?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2637,Y U No,/Y-U-No,mcdonalds,y u no love me back?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2638,Y U No,/Y-U-No,Earthquakes,y u no stop?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2639,Y U No,/Y-U-No,computer,y u no go faster,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2640,Y U No,/Y-U-No,CAT,Y U NO FRIENDLY !?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2641,Y U No,/Y-U-No,ALL MY FB FRENS,Y U NO WISH ME MERRY X'MAS?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2642,Y U No,/Y-U-No,santa claus,y u brake into houses and eat our food!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2643,Y U No,/Y-U-No,Dinner,Y u no ready yet!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2644,Y U No,/Y-U-No,ubisoft,y u no make longer games ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2645,Y U No,/Y-U-No,9gag,y u no let me sleep?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2646,Y U No,/Y-U-No,Diet Soda,Why U No Taste like regular?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2647,Y U No,/Y-U-No,JUSTICE,y u no come to colorado?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2648,Y U No,/Y-U-No,Girls,Y U No bring an instruction manual with you?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2649,Y U No,/Y-U-No,OSTRICH,Y u no fly?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2650,Y U No,/Y-U-No,Black people,y u no tip??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2651,Y U No,/Y-U-No,NICE PEOPLE,Y U SO BORING AND UNATTRACTIVE,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2652,Y U No,/Y-U-No,HOLIDAY,Y U NO LONGER?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2653,Y U No,/Y-U-No,MEMEGENERATOR,Y U DELETED ALL MY POSTS,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2654,Y U No,/Y-U-No,ISrael,y u no use meme generator?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2655,Y U No,/Y-U-No,Adam sandler,y u no make funny movie no more,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2656,Y U No,/Y-U-No,Heart!,Y U NO logical?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2657,Y U No,/Y-U-No,KIDNEYS,Y U NO WORK?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2658,Y U No,/Y-U-No,turnip,y u no taste good,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2659,Y U No,/Y-U-No,College football,y u no have playoffs?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2660,Y U No,/Y-U-No,Nokia cellphone,Y U NO BREAK!?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2661,Y U No,/Y-U-No,COFFEE,Y U ALWAYS GONE,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2662,Y U No,/Y-U-No,girls,y u no like real music ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2663,Y U No,/Y-U-No,AM&pm part of the world,y u no use 24-hour clock?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2664,Y U No,/Y-U-No,,Y U NO MAKE JOKES ABOUT CANADIANS?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2665,Y U No,/Y-U-No,2ne1,y u no care??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2666,Y U No,/Y-U-No,Earphones,y u no work?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2667,Y U No,/Y-U-No,ash,y u no chose me ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2668,Y U No,/Y-U-No,Teachers,Y U No Shut up ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2669,Y U No,/Y-U-No,fellow rp'ers,y u no rp with me,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2670,Y U No,/Y-U-No,Twitter Ceo,y u no blackout twitter,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2671,Y U No,/Y-U-No,wikipedia,y u no let me see your content?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2672,Y U No,/Y-U-No,Girls,y u no like me?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2673,Y U No,/Y-U-No,SOPA PIPA,Y U NO COME WITH HONEY,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2674,Y U No,/Y-U-No,SHAZAM,Y U NO FIND THE SONG !,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2675,Y U No,/Y-U-No,People,y u no drive good?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2676,Y U No,/Y-U-No,macgyver,y u no fix april's phone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2677,Y U No,/Y-U-No,Kitchen,y u no in it,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2678,Y U No,/Y-U-No,aerosmith,y u no wanna miss a thing??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2679,Y U No,/Y-U-No,PEOPLE COMPLAINING ABOUT INCORRECT USE OF MEMES,Y U NO SHUT UP?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2680,Y U No,/Y-U-No,admins,y u no keep best memes?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2681,Y U No,/Y-U-No,Drogba,y u no score a penalty?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2682,Y U No,/Y-U-No,Return of the king,Y U No end?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2683,Y U No,/Y-U-No,i pulled out,y u no finish me?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2684,Y U No,/Y-U-No,BILL OREILLY,Y U NO LIKE BLACK PEOPLE,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2685,Y U No,/Y-U-No,TF2 OUTPOST,Y U KEEP HAVING 503 ERROR,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2686,Y U No,/Y-U-No,JaVert,Y u no leave jean valjean alone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2687,Y U No,/Y-U-No,algebra,Y u no make sense?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2688,Y U No,/Y-U-No,Skrillex!!,y u no have normal hair cut!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2689,Y U No,/Y-U-No,Social smokers,y u no buy own cigarettes,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2690,Y U No,/Y-U-No,,Y U No text me back??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2691,Y U No,/Y-U-No,John Cena,Y we still see you?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2692,Y U No,/Y-U-No,minecraft,y u no have circles,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2693,Y U No,/Y-U-No,Reposters,y u no change the tittle,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2694,Y U No,/Y-U-No,parents,y u no learn about technology?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2695,Y U No,/Y-U-No,princess,y u no in this castle?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2696,Y U No,/Y-U-No,SKRILLEX,Y U NO KILL EVERYBODY IN THE WORLD?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2697,Y U No,/Y-U-No,TWITTER,Y U NO FOLLOW ME?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2698,Y U No,/Y-U-No,SQUIDWARD,Y U ONLY HAVE 6 FEET?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2699,Y U No,/Y-U-No,ugly girl,y u have hot body?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2700,Y U No,/Y-U-No,HARRY POTTER,Y U NO USE TIME TURNER,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2701,Y U No,/Y-U-No,higgs boson,Y U NO exist?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2702,Y U No,/Y-U-No,justin bieber,Y U NO stop singing,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2703,Y U No,/Y-U-No,kobe,y u no pass?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2704,Y U No,/Y-U-No,InvisIBLE CHILDREN,Y U NO GIVE MONEY BACK,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2705,Y U No,/Y-U-No,All of the above answer,y u no always right,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2706,Y U No,/Y-U-No,cellphone driver,Y U NO SIGNAL?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2707,Y U No,/Y-U-No,Baby it's 5:00 in the morning,Y u pee all over urself & now refuse to go back to sleep??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2708,Y U No,/Y-U-No,y u no,pick up your phone?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2709,Y U No,/Y-U-No,bugs bunny,y u never turn left at albuquerque,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2710,Y U No,/Y-U-No,memegenerator,y u no show date when meme was created,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2711,Y U No,/Y-U-No,Justin bieber,y u no hit puberty yet?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2712,Y U No,/Y-U-No,newest images,y u no show newest images?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2713,Y U No,/Y-U-No,Girl i like,y u no text me back!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2714,Y U No,/Y-U-No,Forever Ever Alone Guy,Y U NO DATE FOREVER ALONE GIRL?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2715,Y U No,/Y-U-No,facebook,y u no have music player,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2716,Y U No,/Y-U-No,online game,y u no lag for them?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2717,Y U No,/Y-U-No,y u NO SEND,POTTERMORE CONFORMATION E-MAIL?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2718,Y U No,/Y-U-No,nicki minaj,y u no quit rapping?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2719,Y U No,/Y-U-No,sends wrong text message,y u no cancel ?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2720,Y U No,/Y-U-No,fitted sheet,y u no stay on mattress?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2721,Y U No,/Y-U-No,Xbox 360,Y U no Box or 360 degrees,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2722,Y U No,/Y-U-No,cheap airline,y u no have iced tea?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2723,Y U No,/Y-U-No,Y u no Select language?,,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2724,Y U No,/Y-U-No,victoria,y u no tell me your secret!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2725,Y U No,/Y-U-No,REDDIT,WHY U SO CONFUSING?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2726,Y U No,/Y-U-No,dreams,y u no finish before i get up?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2727,Y U No,/Y-U-No,MEMEgenerator,"y u keep giving me this 'Cannot insert the value NULL into column 'UpVotesScore', table 'MG6.dbo.Generators'; column does not allow nulls. INSERT fails.'",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2728,Y U No,/Y-U-No,Lakers fans,y u know not talk trash now?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2729,Y U No,/Y-U-No,LIFE,Y U NO LET ME ENJOY YOU!?!?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2730,Y U No,/Y-U-No,INTERNET,Y U NO WORK AT 12 AM!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2731,Y U No,/Y-U-No,johnny depp,Y U no normal,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2732,Y U No,/Y-U-No,WALKIE TALKIE,Y U NO WORK?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2733,Y U No,/Y-U-No,tyler perry,y u no make movie about white people?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2734,Y U No,/Y-U-No,CUSTOMERS WHO COME IN AFTER WE CLOSE,Y U NO LEAVE TIP?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2735,Y U No,/Y-U-No,apple,y u no like flash??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2736,Y U No,/Y-U-No,Justin bieber,y u no get hit by one direction bus?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2737,Y U No,/Y-U-No,Women,y u no know what you wANT,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2738,Y U No,/Y-U-No,Like in 3 seconds and see what happens,y u no do something,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2739,Y U No,/Y-U-No,WTF BRAIN,y u no let me study,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
2740,Y U No,/Y-U-No,HUMANITY,Y U NO PROGRESS?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,6
